Order_ID,Order_Date,Ship_Date,Category,Product,Region,City,Segment,Ship_Mode,Quantity,Sales,Discount,Profit
ORD06574,2024-08-20,2024-08-24,Sports,Football,East,Bhubaneswar,Consumer,First Class,1,744.66,0.0,89.24
ORD06575,2024-06-18,2024-06-22,Sports,Football,North,Lucknow,Home Office,Same Day,8,24440.34,0.15,226.54
ORD06576,2024-04-26,2024-04-30,Home,Mixer,North,Lucknow,Consumer,Second Class,1,3712.11,0.15,570.58
ORD06577,2024-03-17,2024-03-19,Fashion,Shoes,West,Ahmedabad,Consumer,Standard,5,2724.16,0.2,-49.44
ORD06578,2024-08-29,2024-08-30,Electronics,Smartphone,West,Ahmedabad,Home Office,First Class,2,5726.88,0.15,1019.59
ORD06579,2024-10-12,2024-10-15,Electronics,Keyboard,East,Bhubaneswar,Home Office,First Class,3,11664.95,0.0,3088.91
ORD06580,2024-06-07,2024-06-08,Fashion,Jeans,West,Ahmedabad,Corporate,Second Class,2,6408.53,0.1,448.13
ORD06581,2024-04-18,2024-04-19,Fashion,Jacket,East,Patna,Home Office,Standard,3,13521.85,0.3,1285.43
ORD06582,2024-10-28,2024-11-03,Electronics,Monitor,South,Chennai,Consumer,Same Day,6,12896.76,0.0,3272.91
ORD06583,2024-07-11,2024-07-13,Home,Lamp,West,Pune,Corporate,Standard,6,25553.01,0.3,-638.18
ORD06584,2024-03-12,2024-03-16,Books,Magazine,North,Lucknow,Consumer,Same Day,3,7524.46,0.1,505.66
ORD06585,2024-10-14,2024-10-15,Home,Vacuum,West,Mumbai,Consumer,Second Class,7,5151.36,0.15,139.32
ORD06586,2024-11-25,2024-11-28,Fashion,Watch,North,Chandigarh,Consumer,Second Class,2,680.06,0.1,41.26
ORD06587,2024-04-12,2024-04-18,Fashion,Jacket,South,Chennai,Home Office,First Class,5,5270.63,0.0,1407.24
ORD06588,2024-06-17,2024-06-21,Books,Magazine,West,Mumbai,Home Office,Same Day,5,24083.31,0.1,833.85
ORD06589,2024-12-29,2025-01-03,Sports,Tennis Racket,East,Kolkata,Consumer,Standard,2,8864.23,0.05,775.97
ORD06590,2024-05-01,2024-05-02,Electronics,Monitor,East,Bhubaneswar,Consumer,Standard,6,11020.56,0.0,1776.16
ORD06591,2024-01-12,2024-01-18,Electronics,Monitor,West,Pune,Corporate,Second Class,3,3317.32,0.0,466.58
ORD06592,2024-06-10,2024-06-11,Home,Cookware,West,Mumbai,Consumer,Second Class,5,4756.46,0.1,619.36
ORD06593,2024-01-28,2024-02-04,Books,Comics,South,Chennai,Consumer,First Class,6,1776.48,0.2,48.69
ORD06594,2024-11-06,2024-11-09,Sports,Dumbbell,East,Kolkata,Corporate,Same Day,2,8853.17,0.05,770.28
ORD06595,2024-03-09,2024-03-10,Fashion,Jeans,North,Delhi,Home Office,Same Day,3,9074.48,0.3,966.38
ORD06596,2024-08-28,2024-09-02,Books,Biography,South,Hyderabad,Corporate,Second Class,6,15396.74,0.3,1083.8
ORD06597,2024-03-30,2024-04-04,Electronics,Keyboard,South,Chennai,Corporate,Standard,8,25255.85,0.1,3567.7
ORD06598,2024-08-26,2024-08-30,Books,Biography,South,Chennai,Corporate,First Class,1,772.83,0.1,32.61
ORD06599,2024-09-20,2024-09-21,Books,Biography,North,Delhi,Corporate,Same Day,2,9961.71,0.3,906.68
ORD06600,2024-10-13,2024-10-14,Home,Lamp,West,Pune,Consumer,Second Class,1,3413.33,0.2,435.48
ORD06601,2024-03-03,2024-03-09,Electronics,Laptop,South,Hyderabad,Home Office,Same Day,1,4816.32,0.2,530.64
ORD06602,2024-05-27,2024-05-28,Electronics,Headphones,West,Pune,Home Office,First Class,6,28901.6,0.1,2582.62
ORD06603,2024-06-06,2024-06-13,Electronics,Smartphone,West,Mumbai,Consumer,Standard,2,9200.98,0.2,193.15
ORD06604,2024-03-21,2024-03-22,Sports,Yoga Mat,South,Hyderabad,Home Office,Same Day,7,1975.68,0.3,-25.68
ORD06605,2024-04-28,2024-05-05,Home,Chair,East,Kolkata,Corporate,Second Class,3,3018.49,0.1,552.16
ORD06606,2024-09-16,2024-09-17,Sports,Dumbbell,West,Ahmedabad,Corporate,First Class,3,9649.34,0.05,2118.31
ORD06607,2024-06-15,2024-06-22,Books,Biography,South,Hyderabad,Corporate,First Class,3,11967.07,0.2,1195.31
ORD06608,2024-05-09,2024-05-10,Fashion,Jeans,South,Chennai,Consumer,Standard,1,2290.79,0.1,387.01
ORD06609,2024-01-02,2024-01-04,Books,Biography,East,Kolkata,Consumer,Second Class,3,8823.9,0.2,56.75
ORD06610,2024-03-20,2024-03-26,Electronics,Smartphone,South,Hyderabad,Home Office,Second Class,8,35877.86,0.0,7586.79
ORD06611,2024-01-30,2024-02-05,Sports,Tennis Racket,West,Mumbai,Corporate,Second Class,3,14934.45,0.3,250.38
ORD06612,2024-07-16,2024-07-23,Electronics,Monitor,North,Delhi,Home Office,Same Day,5,3621.86,0.0,876.13
ORD06613,2024-11-23,2024-11-27,Books,Comics,East,Kolkata,Corporate,Second Class,3,4088.06,0.15,177.17
ORD06614,2024-12-04,2024-12-08,Books,Biography,South,Bengaluru,Consumer,Second Class,8,22582.62,0.3,2886.77
ORD06615,2024-05-30,2024-06-06,Sports,Football,East,Patna,Consumer,Second Class,4,8403.19,0.0,1410.06
ORD06616,2024-10-20,2024-10-25,Sports,Football,West,Ahmedabad,Consumer,Same Day,2,5980.5,0.0,1103.4
ORD06617,2024-09-10,2024-09-17,Fashion,Shoes,East,Patna,Consumer,Standard,3,10879.69,0.1,1714.8
ORD06618,2024-10-14,2024-10-18,Fashion,T-Shirt,North,Delhi,Corporate,Standard,4,5008.93,0.15,799.53
ORD06619,2024-10-31,2024-11-02,Electronics,Monitor,South,Chennai,Home Office,Standard,8,26634.77,0.05,6504.25
ORD06620,2024-08-18,2024-08-19,Home,Lamp,East,Patna,Corporate,Same Day,1,4065.56,0.15,599.2
ORD06621,2024-06-29,2024-07-02,Home,Chair,South,Bengaluru,Consumer,First Class,1,561.85,0.0,105.87
ORD06622,2024-02-13,2024-02-19,Books,Biography,East,Patna,Corporate,Standard,8,35027.43,0.05,8202.71
ORD06623,2024-05-04,2024-05-06,Books,Biography,West,Pune,Home Office,First Class,1,4021.41,0.15,512.72
ORD06624,2024-08-15,2024-08-19,Home,Vacuum,West,Mumbai,Consumer,Standard,7,6319.32,0.0,1381.21
ORD06625,2024-09-13,2024-09-20,Books,Textbook,West,Pune,Corporate,Second Class,4,3145.62,0.2,388.12
ORD06626,2024-04-19,2024-04-24,Electronics,Keyboard,West,Mumbai,Corporate,Same Day,6,7585.13,0.1,1635.49
ORD06627,2024-04-12,2024-04-19,Fashion,Jeans,South,Chennai,Corporate,Second Class,4,14789.03,0.2,-126.1
ORD06628,2024-10-14,2024-10-16,Books,Magazine,South,Chennai,Consumer,First Class,4,17630.49,0.1,1426.92
ORD06629,2024-01-06,2024-01-07,Electronics,Laptop,East,Bhubaneswar,Home Office,Second Class,6,20083.5,0.2,2052.84
ORD06630,2024-08-10,2024-08-14,Books,Comics,South,Hyderabad,Home Office,Standard,7,34615.24,0.1,5483.1
ORD06631,2024-08-22,2024-08-27,Books,Textbook,East,Bhubaneswar,Consumer,Same Day,8,33547.38,0.0,5797.81
ORD06632,2024-02-09,2024-02-12,Fashion,Shoes,North,Delhi,Corporate,First Class,7,11592.76,0.05,947.18
ORD06633,2024-07-21,2024-07-28,Home,Mixer,South,Bengaluru,Corporate,First Class,8,16750.08,0.15,2005.35
ORD06634,2024-08-14,2024-08-21,Sports,Football,South,Chennai,Home Office,Same Day,4,15506.19,0.3,-244.97
ORD06635,2024-08-06,2024-08-07,Home,Vacuum,West,Ahmedabad,Consumer,Standard,7,15104.93,0.05,2179.51
ORD06636,2024-05-09,2024-05-10,Fashion,Shoes,West,Pune,Corporate,First Class,7,17592.59,0.3,1026.77
ORD06637,2024-03-04,2024-03-05,Electronics,Monitor,South,Chennai,Corporate,First Class,2,7593.86,0.2,1272.46
ORD06638,2024-04-07,2024-04-11,Books,Biography,South,Hyderabad,Consumer,First Class,3,7153.9,0.2,34.98
ORD06639,2024-04-11,2024-04-16,Sports,Football,East,Bhubaneswar,Consumer,First Class,8,19632.05,0.2,466.32
ORD06640,2024-07-16,2024-07-18,Electronics,Smartphone,West,Ahmedabad,Home Office,Standard,7,33688.09,0.05,6403.28
ORD06641,2024-06-09,2024-06-10,Fashion,T-Shirt,South,Chennai,Corporate,Standard,1,1126.31,0.2,79.01
ORD06642,2024-08-01,2024-08-06,Home,Mixer,North,Delhi,Corporate,Second Class,1,2047.22,0.15,104.46
ORD06643,2024-05-24,2024-05-29,Home,Lamp,East,Bhubaneswar,Home Office,Same Day,7,5500.27,0.1,541.52
ORD06644,2024-07-01,2024-07-08,Home,Chair,East,Kolkata,Consumer,Standard,1,2692.95,0.0,661.5
ORD06645,2024-07-12,2024-07-18,Home,Cookware,North,Lucknow,Consumer,Same Day,8,17847.55,0.15,1809.2
ORD06646,2024-03-03,2024-03-04,Books,Biography,East,Kolkata,Corporate,First Class,4,10724.34,0.15,540.6
ORD06647,2024-11-26,2024-11-29,Books,Comics,North,Delhi,Consumer,Second Class,2,784.0,0.15,75.71
ORD06648,2024-07-08,2024-07-12,Sports,Dumbbell,East,Kolkata,Home Office,Standard,5,22689.98,0.0,2562.76
ORD06649,2024-01-01,2024-01-06,Home,Lamp,South,Bengaluru,Home Office,Same Day,4,7156.53,0.1,317.52
ORD06650,2024-05-26,2024-05-30,Fashion,Shoes,East,Patna,Corporate,Same Day,7,18152.69,0.3,-1066.27
ORD06651,2024-05-20,2024-05-21,Electronics,Laptop,South,Hyderabad,Consumer,Same Day,1,4924.53,0.15,56.65
ORD06652,2024-02-22,2024-02-25,Home,Chair,West,Mumbai,Consumer,First Class,1,637.05,0.2,12.75
ORD06653,2024-07-27,2024-07-29,Home,Lamp,North,Delhi,Home Office,First Class,6,12966.31,0.0,2356.78
ORD06654,2024-08-12,2024-08-15,Electronics,Keyboard,West,Mumbai,Corporate,Standard,5,20466.5,0.2,661.34
ORD06655,2024-04-11,2024-04-16,Fashion,Jacket,South,Bengaluru,Corporate,Same Day,3,10141.63,0.0,2374.63
ORD06656,2024-05-16,2024-05-17,Books,Magazine,East,Kolkata,Home Office,First Class,4,4440.92,0.15,134.15
ORD06657,2024-08-25,2024-08-30,Electronics,Monitor,West,Mumbai,Corporate,First Class,2,5621.46,0.2,925.1
ORD06658,2024-08-26,2024-09-01,Books,Magazine,West,Ahmedabad,Home Office,First Class,7,31191.72,0.15,4534.67
ORD06659,2024-07-27,2024-07-31,Books,Magazine,North,Lucknow,Corporate,Second Class,6,22480.99,0.2,2511.96
ORD06660,2024-07-12,2024-07-18,Electronics,Monitor,South,Hyderabad,Corporate,Standard,5,13616.96,0.2,2425.3
ORD06661,2024-07-11,2024-07-14,Electronics,Laptop,East,Kolkata,Consumer,Standard,2,5254.36,0.05,984.08
ORD06662,2024-10-10,2024-10-15,Home,Vacuum,North,Chandigarh,Consumer,Second Class,4,6983.89,0.1,1097.71
ORD06663,2024-04-02,2024-04-06,Fashion,Jeans,West,Mumbai,Corporate,Standard,8,10981.14,0.3,1239.89
ORD06664,2024-02-11,2024-02-18,Books,Comics,North,Chandigarh,Home Office,Same Day,3,5872.71,0.0,1562.14
ORD06665,2024-02-01,2024-02-06,Sports,Cricket Bat,West,Mumbai,Corporate,Same Day,2,6335.24,0.3,239.1
ORD06666,2024-09-08,2024-09-14,Electronics,Monitor,South,Hyderabad,Consumer,Same Day,3,4129.28,0.3,-128.79
ORD06667,2024-03-28,2024-03-29,Fashion,Shoes,North,Delhi,Home Office,Second Class,8,9818.76,0.0,961.79
ORD06668,2024-12-08,2024-12-14,Books,Textbook,South,Bengaluru,Home Office,Standard,7,9533.66,0.0,1694.15
ORD06669,2024-05-22,2024-05-29,Sports,Tennis Racket,South,Hyderabad,Consumer,First Class,3,10107.14,0.05,1008.55
ORD06670,2024-03-12,2024-03-16,Sports,Dumbbell,South,Chennai,Corporate,Second Class,5,11477.09,0.05,1204.17
ORD06671,2024-12-04,2024-12-08,Fashion,Jeans,West,Pune,Corporate,Second Class,4,12145.91,0.15,734.16
ORD06672,2024-04-23,2024-04-29,Home,Chair,North,Delhi,Corporate,Standard,3,8199.46,0.0,671.2
ORD06673,2024-05-07,2024-05-11,Books,Novel,South,Bengaluru,Consumer,Second Class,5,2592.61,0.3,-54.3
ORD06674,2024-11-19,2024-11-22,Home,Chair,South,Bengaluru,Home Office,Same Day,2,5660.66,0.1,558.49
ORD06675,2024-10-21,2024-10-25,Fashion,T-Shirt,East,Kolkata,Consumer,First Class,4,15638.9,0.3,-27.12
ORD06676,2024-04-22,2024-04-26,Electronics,Monitor,West,Ahmedabad,Home Office,Standard,2,2556.63,0.05,583.96
ORD06677,2024-04-26,2024-05-01,Sports,Football,South,Bengaluru,Consumer,Standard,4,6733.68,0.15,454.26
ORD06678,2024-12-06,2024-12-10,Fashion,Jeans,South,Hyderabad,Corporate,Standard,6,17342.53,0.05,3354.7
ORD06679,2024-11-09,2024-11-11,Sports,Football,North,Delhi,Home Office,Same Day,2,5250.82,0.3,458.18
ORD06680,2024-10-21,2024-10-26,Fashion,Shoes,North,Delhi,Consumer,Second Class,1,3870.84,0.15,379.92
ORD06681,2024-02-27,2024-03-04,Fashion,Jacket,North,Chandigarh,Corporate,First Class,1,2042.88,0.15,36.6
ORD06682,2024-10-03,2024-10-08,Books,Textbook,West,Pune,Home Office,Same Day,3,3650.01,0.0,1008.51
ORD06683,2024-12-19,2024-12-23,Books,Textbook,West,Pune,Home Office,Standard,4,11322.73,0.15,1300.73
ORD06684,2024-09-18,2024-09-23,Books,Textbook,East,Patna,Home Office,Second Class,3,2071.87,0.0,467.11
ORD06685,2024-05-05,2024-05-11,Electronics,Monitor,South,Bengaluru,Corporate,Second Class,8,23736.65,0.2,3051.18
ORD06686,2024-03-28,2024-04-01,Electronics,Headphones,West,Pune,Corporate,First Class,1,4818.89,0.05,1144.64
ORD06687,2024-01-20,2024-01-27,Books,Biography,South,Hyderabad,Consumer,Same Day,1,1996.33,0.3,250.43
ORD06688,2024-06-19,2024-06-20,Electronics,Laptop,North,Chandigarh,Consumer,Standard,7,32957.57,0.0,8080.0
ORD06689,2024-03-27,2024-03-31,Electronics,Keyboard,East,Kolkata,Corporate,Same Day,1,3197.02,0.2,413.06
ORD06690,2024-07-03,2024-07-08,Home,Lamp,North,Chandigarh,Consumer,First Class,8,15078.71,0.05,3386.26
ORD06691,2024-05-08,2024-05-15,Fashion,T-Shirt,East,Bhubaneswar,Corporate,First Class,3,3983.57,0.15,226.99
ORD06692,2024-08-07,2024-08-10,Home,Cookware,North,Lucknow,Consumer,First Class,6,18898.85,0.15,2945.0
ORD06693,2024-04-04,2024-04-10,Books,Biography,West,Mumbai,Home Office,First Class,2,7950.94,0.0,1897.68
ORD06694,2024-04-25,2024-05-01,Sports,Tennis Racket,West,Ahmedabad,Home Office,First Class,5,3522.6,0.15,106.66
ORD06695,2024-04-19,2024-04-20,Home,Chair,South,Hyderabad,Corporate,Second Class,1,3459.39,0.2,41.97
ORD06696,2024-10-21,2024-10-28,Electronics,Smartphone,East,Kolkata,Home Office,Standard,1,255.6,0.05,53.7
ORD06697,2024-06-10,2024-06-12,Fashion,Jeans,West,Ahmedabad,Corporate,Same Day,1,2802.86,0.2,41.05
ORD06698,2024-02-04,2024-02-06,Books,Novel,West,Ahmedabad,Consumer,Second Class,6,19927.48,0.15,381.44
ORD06699,2024-08-31,2024-09-03,Electronics,Monitor,North,Chandigarh,Consumer,Second Class,3,6249.47,0.15,795.42
ORD06700,2024-06-11,2024-06-14,Home,Vacuum,East,Bhubaneswar,Home Office,First Class,5,10594.04,0.0,1823.23
ORD06701,2024-06-07,2024-06-13,Books,Novel,North,Chandigarh,Home Office,Standard,1,1613.83,0.1,256.16
ORD06702,2024-11-24,2024-12-01,Fashion,Jeans,West,Mumbai,Home Office,Second Class,5,9037.84,0.0,1965.54
ORD06703,2024-06-03,2024-06-10,Electronics,Smartphone,South,Bengaluru,Home Office,Standard,2,7117.04,0.15,1185.66
ORD06704,2024-08-26,2024-08-30,Fashion,Jacket,North,Delhi,Home Office,First Class,1,4636.84,0.05,655.5
ORD06705,2024-01-27,2024-01-30,Electronics,Monitor,East,Patna,Home Office,First Class,1,3275.85,0.15,205.03
ORD06706,2024-03-12,2024-03-17,Fashion,Shoes,North,Lucknow,Corporate,Second Class,3,7837.79,0.05,1987.5
ORD06707,2024-05-25,2024-06-01,Sports,Tennis Racket,North,Delhi,Home Office,Same Day,7,32999.81,0.15,5494.7
ORD06708,2024-12-23,2024-12-28,Home,Cookware,South,Bengaluru,Corporate,Standard,6,24133.4,0.1,3114.65
ORD06709,2024-04-05,2024-04-12,Home,Vacuum,West,Pune,Consumer,Standard,4,5092.93,0.1,954.91
ORD06710,2024-08-09,2024-08-14,Sports,Dumbbell,North,Chandigarh,Home Office,Second Class,5,10197.7,0.15,1613.37
ORD06711,2024-06-17,2024-06-21,Sports,Cricket Bat,East,Patna,Home Office,Same Day,8,17210.3,0.0,3002.93
ORD06712,2024-09-12,2024-09-18,Fashion,T-Shirt,South,Bengaluru,Corporate,Second Class,6,22680.17,0.15,964.49
ORD06713,2024-10-29,2024-11-01,Electronics,Smartphone,West,Mumbai,Corporate,Same Day,7,6357.59,0.1,1234.73
ORD06714,2024-10-27,2024-11-01,Home,Lamp,South,Chennai,Home Office,Same Day,6,10487.38,0.15,870.02
ORD06715,2024-04-23,2024-04-27,Fashion,T-Shirt,North,Lucknow,Consumer,Same Day,5,13684.13,0.05,2598.57
ORD06716,2024-10-20,2024-10-26,Electronics,Laptop,East,Bhubaneswar,Corporate,Same Day,8,5950.3,0.3,464.29
ORD06717,2024-11-11,2024-11-15,Electronics,Keyboard,East,Patna,Consumer,First Class,5,8879.29,0.1,2036.24
ORD06718,2024-03-13,2024-03-17,Electronics,Keyboard,West,Pune,Corporate,Standard,5,3021.49,0.2,109.68
ORD06719,2024-07-26,2024-07-31,Fashion,Jeans,East,Kolkata,Home Office,Same Day,4,16979.31,0.05,4309.8
ORD06720,2024-12-13,2024-12-15,Home,Mixer,East,Bhubaneswar,Consumer,Same Day,3,2316.54,0.15,140.85
ORD06721,2024-11-08,2024-11-11,Electronics,Monitor,North,Chandigarh,Corporate,Second Class,5,14745.34,0.05,2696.17
ORD06722,2024-01-27,2024-01-28,Home,Lamp,North,Lucknow,Home Office,Same Day,1,1900.4,0.1,383.22
ORD06723,2024-03-07,2024-03-08,Sports,Tennis Racket,West,Mumbai,Corporate,Same Day,1,3201.06,0.2,203.17
ORD06724,2024-10-05,2024-10-12,Home,Vacuum,West,Pune,Consumer,Same Day,1,3903.48,0.15,338.15
ORD06725,2024-10-06,2024-10-10,Electronics,Smartphone,South,Chennai,Consumer,First Class,4,3156.77,0.3,137.81
ORD06726,2024-02-07,2024-02-11,Fashion,T-Shirt,West,Pune,Home Office,Second Class,5,13935.79,0.2,1735.26
ORD06727,2024-02-27,2024-03-05,Electronics,Headphones,South,Bengaluru,Corporate,Same Day,2,1696.04,0.15,173.11
ORD06728,2024-08-28,2024-08-30,Fashion,Jeans,West,Ahmedabad,Corporate,Second Class,5,5543.72,0.2,644.0
ORD06729,2024-06-18,2024-06-23,Books,Biography,North,Chandigarh,Consumer,First Class,1,3529.14,0.1,693.57
ORD06730,2024-05-14,2024-05-19,Home,Mixer,West,Pune,Home Office,Same Day,8,3422.42,0.2,545.77
ORD06731,2024-04-02,2024-04-07,Fashion,Jeans,East,Kolkata,Home Office,First Class,8,26372.01,0.3,3105.31
ORD06732,2024-09-02,2024-09-03,Fashion,Jacket,South,Bengaluru,Consumer,Second Class,3,12733.01,0.2,-88.54
ORD06733,2024-12-23,2024-12-27,Home,Chair,North,Lucknow,Corporate,First Class,5,2346.75,0.05,249.63
ORD06734,2024-10-09,2024-10-16,Sports,Cricket Bat,South,Chennai,Corporate,First Class,8,31502.1,0.05,3982.77
ORD06735,2024-09-14,2024-09-20,Fashion,Watch,North,Lucknow,Consumer,Second Class,7,17800.44,0.2,-20.11
ORD06736,2024-08-19,2024-08-22,Electronics,Laptop,West,Ahmedabad,Home Office,Second Class,8,31431.42,0.15,4378.48
ORD06737,2024-03-26,2024-03-31,Home,Cookware,West,Pune,Consumer,Second Class,4,10754.48,0.3,1181.89
ORD06738,2024-09-29,2024-10-06,Books,Novel,West,Ahmedabad,Corporate,Second Class,8,20767.03,0.15,1084.78
ORD06739,2024-04-18,2024-04-22,Sports,Tennis Racket,East,Kolkata,Home Office,Standard,8,33501.84,0.0,6943.93
ORD06740,2024-02-14,2024-02-17,Electronics,Headphones,West,Mumbai,Corporate,Same Day,7,23829.04,0.05,4855.5
ORD06741,2024-11-30,2024-12-06,Electronics,Smartphone,North,Chandigarh,Corporate,Same Day,2,7445.05,0.3,-250.26
ORD06742,2024-05-11,2024-05-18,Home,Mixer,East,Patna,Home Office,Second Class,2,8426.14,0.3,382.42
ORD06743,2024-03-31,2024-04-01,Books,Biography,North,Delhi,Consumer,Second Class,6,21346.04,0.2,-189.8
ORD06744,2024-06-07,2024-06-12,Electronics,Headphones,South,Bengaluru,Consumer,Standard,1,2933.0,0.15,55.63
ORD06745,2024-04-24,2024-04-25,Electronics,Keyboard,East,Patna,Home Office,Standard,4,7031.32,0.3,344.14
ORD06746,2024-08-01,2024-08-07,Books,Biography,West,Mumbai,Corporate,First Class,8,35435.21,0.2,-370.31
ORD06747,2024-07-03,2024-07-05,Fashion,Jacket,South,Bengaluru,Corporate,Standard,5,21013.78,0.1,3753.79
ORD06748,2024-11-03,2024-11-08,Books,Biography,West,Ahmedabad,Corporate,Second Class,2,7624.94,0.1,1183.05
ORD06749,2024-04-26,2024-05-02,Electronics,Monitor,West,Mumbai,Home Office,First Class,7,5772.02,0.05,985.07
ORD06750,2024-04-07,2024-04-09,Books,Comics,North,Lucknow,Corporate,First Class,5,7531.91,0.0,1593.26
ORD06751,2024-01-03,2024-01-04,Home,Mixer,West,Pune,Consumer,First Class,7,16389.92,0.3,-320.9
ORD06752,2024-08-15,2024-08-16,Books,Comics,West,Ahmedabad,Consumer,First Class,6,6702.68,0.2,369.67
ORD06753,2024-01-15,2024-01-22,Electronics,Keyboard,East,Patna,Home Office,First Class,8,16292.4,0.3,-636.87
ORD06754,2024-04-06,2024-04-12,Books,Textbook,South,Hyderabad,Home Office,Standard,5,19276.48,0.0,3595.21
ORD06755,2024-11-25,2024-11-30,Fashion,Jeans,West,Mumbai,Consumer,Same Day,1,4531.48,0.3,485.39
ORD06756,2024-06-10,2024-06-11,Electronics,Keyboard,West,Ahmedabad,Corporate,Same Day,1,4401.37,0.0,992.66
ORD06757,2024-08-15,2024-08-22,Fashion,Jeans,South,Bengaluru,Corporate,Standard,8,21046.79,0.15,1828.78
ORD06758,2024-08-08,2024-08-13,Sports,Tennis Racket,South,Bengaluru,Corporate,Second Class,2,4228.69,0.3,269.76
ORD06759,2024-05-01,2024-05-04,Books,Textbook,South,Chennai,Corporate,Same Day,2,5652.31,0.2,-6.04
ORD06760,2024-09-15,2024-09-22,Fashion,Jacket,South,Chennai,Corporate,Standard,3,8519.92,0.2,21.13
ORD06761,2024-09-07,2024-09-08,Fashion,Jacket,West,Mumbai,Home Office,First Class,4,10579.22,0.05,1413.44
ORD06762,2024-05-22,2024-05-23,Books,Novel,West,Pune,Home Office,Standard,8,4967.05,0.3,56.71
ORD06763,2024-08-07,2024-08-09,Fashion,Jacket,North,Chandigarh,Consumer,Second Class,2,1853.07,0.3,207.05
ORD06764,2024-02-07,2024-02-09,Sports,Football,South,Hyderabad,Corporate,Same Day,8,24675.87,0.2,-471.02
ORD06765,2024-06-25,2024-06-26,Home,Mixer,West,Pune,Home Office,Same Day,4,11133.88,0.15,918.16
ORD06766,2024-03-29,2024-04-02,Fashion,Jeans,West,Pune,Corporate,Standard,8,39719.89,0.05,9117.01
ORD06767,2024-04-22,2024-04-23,Fashion,Jeans,South,Hyderabad,Home Office,Second Class,8,27485.77,0.0,4083.2
ORD06768,2024-06-28,2024-06-29,Home,Lamp,North,Delhi,Consumer,Second Class,5,11306.11,0.15,2133.24
ORD06769,2024-05-01,2024-05-05,Books,Novel,South,Bengaluru,Consumer,First Class,3,4871.94,0.2,498.98
ORD06770,2024-05-06,2024-05-11,Home,Lamp,East,Bhubaneswar,Corporate,Standard,6,14132.61,0.15,1303.86
ORD06771,2024-03-21,2024-03-25,Sports,Football,South,Chennai,Corporate,First Class,6,29638.91,0.1,5091.3
ORD06772,2024-01-27,2024-01-28,Sports,Yoga Mat,West,Ahmedabad,Home Office,Second Class,3,12833.98,0.15,1784.54
ORD06773,2024-04-15,2024-04-17,Fashion,Jacket,West,Pune,Corporate,Standard,6,15142.06,0.2,1607.4
ORD06774,2024-08-21,2024-08-22,Electronics,Keyboard,South,Chennai,Corporate,First Class,2,8725.84,0.0,2428.75
ORD06775,2024-07-21,2024-07-22,Electronics,Keyboard,North,Chandigarh,Consumer,First Class,1,1178.45,0.3,152.44
ORD06776,2024-12-25,2024-12-31,Home,Cookware,South,Hyderabad,Home Office,First Class,2,4508.9,0.1,432.41
ORD06777,2024-08-12,2024-08-15,Fashion,Shoes,East,Kolkata,Consumer,Same Day,8,6727.46,0.1,1062.35
ORD06778,2024-11-09,2024-11-11,Sports,Cricket Bat,North,Delhi,Consumer,Same Day,5,22327.78,0.2,215.06
ORD06779,2024-07-13,2024-07-17,Sports,Cricket Bat,East,Patna,Consumer,Standard,7,19333.01,0.3,-109.44
ORD06780,2024-01-15,2024-01-17,Electronics,Monitor,East,Bhubaneswar,Corporate,First Class,7,13289.34,0.0,1983.47
ORD06781,2024-01-27,2024-01-31,Fashion,Watch,North,Lucknow,Corporate,Standard,1,3434.03,0.3,222.23
ORD06782,2024-01-10,2024-01-11,Fashion,Jacket,West,Pune,Home Office,First Class,3,9809.41,0.05,2430.05
ORD06783,2024-04-29,2024-05-03,Home,Chair,North,Delhi,Home Office,Second Class,7,34197.47,0.3,1770.78
ORD06784,2024-02-03,2024-02-08,Home,Lamp,North,Delhi,Consumer,Same Day,8,27040.29,0.15,1048.55
